id_str,hs_beto
1798191012868977106,"[{'label': 'LABEL_1', 'score': 0.9998194575309753}]"
1798186529468157963,"[{'label': 'LABEL_0', 'score': 0.9992896318435669}]"
1798181406872350721,"[{'label': 'LABEL_0', 'score': 0.9996219873428345}]"
1798178810334192010,"[{'label': 'LABEL_0', 'score': 0.9617579579353333}]"
1798150189426819507,"[{'label': 'LABEL_0', 'score': 0.9973958730697632}]"
1798131762876256351,"[{'label': 'LABEL_1', 'score': 0.9997217059135437}]"
1798126044068864272,"[{'label': 'LABEL_1', 'score': 0.9957346320152283}]"
1798086182288654500,"[{'label': 'LABEL_0', 'score': 0.9998635053634644}]"
1798083133361012987,"[{'label': 'LABEL_0', 'score': 0.9999244213104248}]"
1798169895211016539,"[{'label': 'LABEL_1', 'score': 0.9994982481002808}]"
1798067376925319237,"[{'label': 'LABEL_1', 'score': 0.9997491240501404}]"
1798053778740170951,"[{'label': 'LABEL_0', 'score': 0.9995241165161133}]"
1798032479418478659,"[{'label': 'LABEL_0', 'score': 0.999816358089447}]"
1798030232227913737,"[{'label': 'LABEL_0', 'score': 0.9998027682304382}]"
1798026111059886397,"[{'label': 'LABEL_0', 'score': 0.9992403984069824}]"
1798017869395247213,"[{'label': 'LABEL_0', 'score': 0.9999101161956787}]"
1798011433319580108,"[{'label': 'LABEL_0', 'score': 0.9998007416725159}]"
1797993945852723685,"[{'label': 'LABEL_0', 'score': 0.9998725652694702}]"
1797932458886971495,"[{'label': 'LABEL_1', 'score': 0.9943892359733582}]"
1797817540594520110,"[{'label': 'LABEL_0', 'score': 0.9999361038208008}]"
1797800628594606497,"[{'label': 'LABEL_1', 'score': 0.9996057152748108}]"
1797799866355335323,"[{'label': 'LABEL_1', 'score': 0.9996023774147034}]"
1797798374231642296,"[{'label': 'LABEL_0', 'score': 0.998399555683136}]"
1797750967137374509,"[{'label': 'LABEL_0', 'score': 0.9998571872711182}]"
1797738412964741604,"[{'label': 'LABEL_0', 'score': 0.9984031319618225}]"
1797726538626158949,"[{'label': 'LABEL_0', 'score': 0.9970417618751526}]"
1797718586510717209,"[{'label': 'LABEL_0', 'score': 0.9993990659713745}]"
1797718584673874024,"[{'label': 'LABEL_0', 'score': 0.9997629523277283}]"
1797702417515176219,"[{'label': 'LABEL_0', 'score': 0.9998643398284912}]"
1797702022919262558,"[{'label': 'LABEL_0', 'score': 0.9997287392616272}]"
1797689733361140074,"[{'label': 'LABEL_1', 'score': 0.9997351765632629}]"
1797680664541827157,"[{'label': 'LABEL_0', 'score': 0.9999063014984131}]"
1797671940460859747,"[{'label': 'LABEL_1', 'score': 0.9717725515365601}]"
1797645418332914001,"[{'label': 'LABEL_0', 'score': 0.9998892545700073}]"
1797641397027447128,"[{'label': 'LABEL_0', 'score': 0.9998595714569092}]"
1797627410156081299,"[{'label': 'LABEL_1', 'score': 0.9989423155784607}]"
1797625531963429080,"[{'label': 'LABEL_0', 'score': 0.9999144077301025}]"
1797599557519618129,"[{'label': 'LABEL_0', 'score': 0.9997151494026184}]"
1797596503852421333,"[{'label': 'LABEL_0', 'score': 0.9998542070388794}]"
1797592903750938885,"[{'label': 'LABEL_0', 'score': 0.9999021291732788}]"
1797584490413633750,"[{'label': 'LABEL_0', 'score': 0.9998527765274048}]"
1797486298716078579,"[{'label': 'LABEL_0', 'score': 0.9998492002487183}]"
1797479358371946618,"[{'label': 'LABEL_0', 'score': 0.999864935874939}]"
1797472821406503367,"[{'label': 'LABEL_0', 'score': 0.9999278783798218}]"
1797454137342468177,"[{'label': 'LABEL_0', 'score': 0.9998637437820435}]"
1797430218296078455,"[{'label': 'LABEL_0', 'score': 0.9997844099998474}]"
1797411236281196839,"[{'label': 'LABEL_0', 'score': 0.9997157454490662}]"
1797395799455805686,"[{'label': 'LABEL_0', 'score': 0.9999421834945679}]"
1797390198885560532,"[{'label': 'LABEL_0', 'score': 0.999953031539917}]"
1797367744720966088,"[{'label': 'LABEL_0', 'score': 0.701301097869873}]"
1797364166027559109,"[{'label': 'LABEL_0', 'score': 0.9997240900993347}]"
1797362703897432228,"[{'label': 'LABEL_1', 'score': 0.9994137287139893}]"
1797356846421856745,"[{'label': 'LABEL_1', 'score': 0.9995622038841248}]"
1797356766281261207,"[{'label': 'LABEL_0', 'score': 0.9990536570549011}]"
1797344599188361544,"[{'label': 'LABEL_0', 'score': 0.9997851252555847}]"
1797339902260002863,"[{'label': 'LABEL_1', 'score': 0.9997245669364929}]"
1797339300301848904,"[{'label': 'LABEL_1', 'score': 0.9984982013702393}]"
1797333015195979915,"[{'label': 'LABEL_0', 'score': 0.9991724491119385}]"
1797320982950019521,"[{'label': 'LABEL_0', 'score': 0.9989985823631287}]"
1797311566892732665,"[{'label': 'LABEL_0', 'score': 0.9999321699142456}]"
1797295773408735657,"[{'label': 'LABEL_0', 'score': 0.9989022016525269}]"
1797279456949620932,"[{'label': 'LABEL_0', 'score': 0.9998328685760498}]"
1797270415385010613,"[{'label': 'LABEL_0', 'score': 0.9999178647994995}]"
1797155619637498083,"[{'label': 'LABEL_0', 'score': 0.9999169111251831}]"
1797145142882709929,"[{'label': 'LABEL_0', 'score': 0.9998950958251953}]"
1797139287537848576,"[{'label': 'LABEL_0', 'score': 0.9990271329879761}]"
1797136740076970353,"[{'label': 'LABEL_1', 'score': 0.9996753931045532}]"
1797135206589116607,"[{'label': 'LABEL_0', 'score': 0.9997237324714661}]"
1797099797880480207,"[{'label': 'LABEL_0', 'score': 0.9997337460517883}]"
1797079945371341094,"[{'label': 'LABEL_1', 'score': 0.9997920393943787}]"
1797079428117229646,"[{'label': 'LABEL_0', 'score': 0.9998323917388916}]"
1797068647766098266,"[{'label': 'LABEL_0', 'score': 0.9998992681503296}]"
1797057664708452713,"[{'label': 'LABEL_0', 'score': 0.9997609257698059}]"
1797044047686799550,"[{'label': 'LABEL_0', 'score': 0.9997413754463196}]"
1797017497008210150,"[{'label': 'LABEL_1', 'score': 0.9937141537666321}]"
1796974848519872952,"[{'label': 'LABEL_0', 'score': 0.9998499155044556}]"
1796909281494618578,"[{'label': 'LABEL_0', 'score': 0.9999042749404907}]"
1796873146873561414,"[{'label': 'LABEL_0', 'score': 0.9998342990875244}]"
1796863911909642498,"[{'label': 'LABEL_0', 'score': 0.9998319149017334}]"
1796836572857307326,"[{'label': 'LABEL_0', 'score': 0.9996860027313232}]"
1796795738891923480,"[{'label': 'LABEL_1', 'score': 0.999701201915741}]"
1796771778812928036,"[{'label': 'LABEL_1', 'score': 0.9503306150436401}]"
1796752768016757230,"[{'label': 'LABEL_0', 'score': 0.999413013458252}]"
1796745219632677047,"[{'label': 'LABEL_0', 'score': 0.9998822212219238}]"
1796742376427553236,"[{'label': 'LABEL_0', 'score': 0.9997320771217346}]"
1796741370847080620,"[{'label': 'LABEL_0', 'score': 0.9997974038124084}]"
1796737955844837417,"[{'label': 'LABEL_1', 'score': 0.9998067021369934}]"
1796734007503180101,"[{'label': 'LABEL_0', 'score': 0.999724805355072}]"
1796709858328141860,"[{'label': 'LABEL_0', 'score': 0.9999182224273682}]"
1796687244578926851,"[{'label': 'LABEL_0', 'score': 0.9975920915603638}]"
1796656484127748550,"[{'label': 'LABEL_0', 'score': 0.9998829364776611}]"
1796646350529941754,"[{'label': 'LABEL_0', 'score': 0.9998385906219482}]"
1796633050509455770,"[{'label': 'LABEL_0', 'score': 0.9996899366378784}]"
1796616029474258998,"[{'label': 'LABEL_0', 'score': 0.9999134540557861}]"
1796610501985583241,"[{'label': 'LABEL_1', 'score': 0.9997137188911438}]"
1800216282161467631,"[{'label': 'LABEL_1', 'score': 0.9998024106025696}]"
1800214638359171515,"[{'label': 'LABEL_0', 'score': 0.9999163150787354}]"
1801225559042621744,"[{'label': 'LABEL_0', 'score': 0.9997745156288147}]"
1801221333394559315,"[{'label': 'LABEL_1', 'score': 0.9991932511329651}]"
1801212866311184397,"[{'label': 'LABEL_0', 'score': 0.9995120763778687}]"
1801166268294127815,"[{'label': 'LABEL_0', 'score': 0.9994879961013794}]"
1801152064526975094,"[{'label': 'LABEL_0', 'score': 0.9996697902679443}]"
1801126210480525782,"[{'label': 'LABEL_0', 'score': 0.9997320771217346}]"
1801125636238409877,"[{'label': 'LABEL_0', 'score': 0.5537962913513184}]"
1801123284471193885,"[{'label': 'LABEL_0', 'score': 0.5653145909309387}]"
1801101119717806584,"[{'label': 'LABEL_1', 'score': 0.9819637537002563}]"
1801096280946475369,"[{'label': 'LABEL_0', 'score': 0.9996590614318848}]"
1801092242372808867,"[{'label': 'LABEL_1', 'score': 0.999240517616272}]"
1801089870472835211,"[{'label': 'LABEL_0', 'score': 0.9999315738677979}]"
1801088044771991941,"[{'label': 'LABEL_0', 'score': 0.9999008178710938}]"
1801087355987615837,"[{'label': 'LABEL_0', 'score': 0.999738872051239}]"
1801079506134016418,"[{'label': 'LABEL_1', 'score': 0.830227255821228}]"
1801069187197997532,"[{'label': 'LABEL_1', 'score': 0.999745786190033}]"
1801061845299532238,"[{'label': 'LABEL_0', 'score': 0.9998637437820435}]"
1801060582683975962,"[{'label': 'LABEL_1', 'score': 0.9994938373565674}]"
1801055882513465589,"[{'label': 'LABEL_1', 'score': 0.6046673655509949}]"
1801053226088710548,"[{'label': 'LABEL_0', 'score': 0.999902606010437}]"
1801041878814441601,"[{'label': 'LABEL_0', 'score': 0.9998239874839783}]"
1801039999493669344,"[{'label': 'LABEL_1', 'score': 0.9992628693580627}]"
1801038022026174912,"[{'label': 'LABEL_0', 'score': 0.9997782111167908}]"
1801017943867748826,"[{'label': 'LABEL_0', 'score': 0.9997920393943787}]"
1801012923709460964,"[{'label': 'LABEL_1', 'score': 0.9998584985733032}]"
1801010581027041663,"[{'label': 'LABEL_1', 'score': 0.9995179176330566}]"
1801004891831202285,"[{'label': 'LABEL_1', 'score': 0.9991527795791626}]"
1801001435254895045,"[{'label': 'LABEL_1', 'score': 0.9997342228889465}]"
1800990098709676430,"[{'label': 'LABEL_1', 'score': 0.9996708631515503}]"
1800975909438226849,"[{'label': 'LABEL_0', 'score': 0.9994358420372009}]"
1800941636211331565,"[{'label': 'LABEL_0', 'score': 0.9996930360794067}]"
1800931269100159049,"[{'label': 'LABEL_0', 'score': 0.9996622800827026}]"
1800922442724205015,"[{'label': 'LABEL_0', 'score': 0.9967785477638245}]"
1800921548322484685,"[{'label': 'LABEL_0', 'score': 0.999901294708252}]"
1800920421144891457,"[{'label': 'LABEL_0', 'score': 0.9998121857643127}]"
1800909674146836826,"[{'label': 'LABEL_0', 'score': 0.9999399185180664}]"
1800909510619578871,"[{'label': 'LABEL_0', 'score': 0.9999233484268188}]"
1800893085028856035,"[{'label': 'LABEL_0', 'score': 0.6198356747627258}]"
1800886090070720955,"[{'label': 'LABEL_0', 'score': 0.9999333620071411}]"
1800884382418567502,"[{'label': 'LABEL_0', 'score': 0.9997890591621399}]"
1800876295787868167,"[{'label': 'LABEL_0', 'score': 0.9931846261024475}]"
1800858980866269299,"[{'label': 'LABEL_0', 'score': 0.9999091625213623}]"
1800858430514852023,"[{'label': 'LABEL_0', 'score': 0.9999032020568848}]"
1800799056241004952,"[{'label': 'LABEL_0', 'score': 0.9985264539718628}]"
1800729850950684889,"[{'label': 'LABEL_1', 'score': 0.995675265789032}]"
1800709187502211567,"[{'label': 'LABEL_0', 'score': 0.9985628724098206}]"
1800694978248859894,"[{'label': 'LABEL_1', 'score': 0.9998570680618286}]"
1800690231949373793,"[{'label': 'LABEL_0', 'score': 0.999845027923584}]"
1800671644777922712,"[{'label': 'LABEL_0', 'score': 0.999617338180542}]"
1800667988724785520,"[{'label': 'LABEL_0', 'score': 0.9285435080528259}]"
1800666726000193845,"[{'label': 'LABEL_0', 'score': 0.999024510383606}]"
1800631964191322207,"[{'label': 'LABEL_0', 'score': 0.99988853931427}]"
1800630363313586683,"[{'label': 'LABEL_0', 'score': 0.9998509883880615}]"
1800614502788194347,"[{'label': 'LABEL_0', 'score': 0.9998118281364441}]"
1800610450087793025,"[{'label': 'LABEL_0', 'score': 0.9998334646224976}]"
1800608865530392975,"[{'label': 'LABEL_0', 'score': 0.9998770952224731}]"
1800604053279273274,"[{'label': 'LABEL_0', 'score': 0.9993833303451538}]"
1800596317393019227,"[{'label': 'LABEL_0', 'score': 0.9993448853492737}]"
1800586011384357252,"[{'label': 'LABEL_0', 'score': 0.9976835250854492}]"
1800565701658476590,"[{'label': 'LABEL_0', 'score': 0.9997804760932922}]"
1800558916100931702,"[{'label': 'LABEL_0', 'score': 0.9996206760406494}]"
1800542780705669392,"[{'label': 'LABEL_0', 'score': 0.999915361404419}]"
1800533769386074344,"[{'label': 'LABEL_0', 'score': 0.9959893822669983}]"
1800533107457831420,"[{'label': 'LABEL_0', 'score': 0.9980596899986267}]"
1800529564516635126,"[{'label': 'LABEL_0', 'score': 0.9997888207435608}]"
1800523756034732372,"[{'label': 'LABEL_0', 'score': 0.9997443556785583}]"
1800518967578317066,"[{'label': 'LABEL_1', 'score': 0.9999150037765503}]"
1800493483066851734,"[{'label': 'LABEL_0', 'score': 0.9999039173126221}]"
1800490934305796159,"[{'label': 'LABEL_0', 'score': 0.9997759461402893}]"
1800475429209604462,"[{'label': 'LABEL_0', 'score': 0.9998708963394165}]"
1800407889544376569,"[{'label': 'LABEL_0', 'score': 0.9926718473434448}]"
1800361896077652071,"[{'label': 'LABEL_0', 'score': 0.9998410940170288}]"
1800342533869900049,"[{'label': 'LABEL_0', 'score': 0.9993144273757935}]"
1800337448523935895,"[{'label': 'LABEL_1', 'score': 0.999835729598999}]"
1800329483150385604,"[{'label': 'LABEL_1', 'score': 0.9299520254135132}]"
1800319975355568168,"[{'label': 'LABEL_0', 'score': 0.9982771873474121}]"
1800319425637384401,"[{'label': 'LABEL_0', 'score': 0.9983046054840088}]"
1800302830336807345,"[{'label': 'LABEL_0', 'score': 0.9999164342880249}]"
1800294619936432290,"[{'label': 'LABEL_0', 'score': 0.9996383190155029}]"
1800294076212027879,"[{'label': 'LABEL_0', 'score': 0.9556348919868469}]"
1800293700125249826,"[{'label': 'LABEL_0', 'score': 0.9999351501464844}]"
1800287999885787606,"[{'label': 'LABEL_0', 'score': 0.9984197616577148}]"
1799506687881003399,"[{'label': 'LABEL_0', 'score': 0.999869704246521}]"
1800283415704658358,"[{'label': 'LABEL_0', 'score': 0.9871820211410522}]"
1800282234399969779,"[{'label': 'LABEL_0', 'score': 0.9999094009399414}]"
1800281595137651125,"[{'label': 'LABEL_0', 'score': 0.9994791150093079}]"
1800280278633459734,"[{'label': 'LABEL_0', 'score': 0.9651132225990295}]"
1800271515386257854,"[{'label': 'LABEL_0', 'score': 0.9947267174720764}]"
1800242968542040172,"[{'label': 'LABEL_0', 'score': 0.9997931122779846}]"
1803401602641940496,"[{'label': 'LABEL_1', 'score': 0.9994059801101685}]"
1803387025598361834,"[{'label': 'LABEL_0', 'score': 0.9998440742492676}]"
1803380690311844298,"[{'label': 'LABEL_1', 'score': 0.9993835687637329}]"
1803379105955516762,"[{'label': 'LABEL_0', 'score': 0.999843955039978}]"
1803376188712276459,"[{'label': 'LABEL_1', 'score': 0.9997039437294006}]"
1803296853737246842,"[{'label': 'LABEL_1', 'score': 0.8457027077674866}]"
1803288639339700401,"[{'label': 'LABEL_1', 'score': 0.9992825388908386}]"
1803284140126581206,"[{'label': 'LABEL_1', 'score': 0.9992247819900513}]"
1803276044465500294,"[{'label': 'LABEL_0', 'score': 0.96230149269104}]"
1803271047988269552,"[{'label': 'LABEL_0', 'score': 0.9997639060020447}]"
1803269030779732239,"[{'label': 'LABEL_1', 'score': 0.9989369511604309}]"
1803268850303078845,"[{'label': 'LABEL_0', 'score': 0.9125018119812012}]"
1803263521821536754,"[{'label': 'LABEL_1', 'score': 0.9993478655815125}]"
1803257151281918341,"[{'label': 'LABEL_0', 'score': 0.9995073080062866}]"
1803224692821553574,"[{'label': 'LABEL_0', 'score': 0.9997885823249817}]"
1803222041652260896,"[{'label': 'LABEL_0', 'score': 0.9995937943458557}]"
1803219793748644159,"[{'label': 'LABEL_0', 'score': 0.9997798800468445}]"
1803219451141312672,"[{'label': 'LABEL_0', 'score': 0.9997645020484924}]"
1803201938495779037,"[{'label': 'LABEL_0', 'score': 0.9999356269836426}]"
1803194027451281577,"[{'label': 'LABEL_0', 'score': 0.9998842477798462}]"
1803193125978120621,"[{'label': 'LABEL_0', 'score': 0.9190263748168945}]"
1803167947839455695,"[{'label': 'LABEL_0', 'score': 0.99982750415802}]"
1803159508912578781,"[{'label': 'LABEL_0', 'score': 0.9951991438865662}]"
1803158397623431642,"[{'label': 'LABEL_0', 'score': 0.9999115467071533}]"
1803136889886769170,"[{'label': 'LABEL_0', 'score': 0.9993460774421692}]"
1803132411728859460,"[{'label': 'LABEL_0', 'score': 0.9998748302459717}]"
1803127054642081894,"[{'label': 'LABEL_1', 'score': 0.7549446225166321}]"
1803112249575575869,"[{'label': 'LABEL_0', 'score': 0.9999302625656128}]"
1803109931614355734,"[{'label': 'LABEL_1', 'score': 0.9669742584228516}]"
1803088246227816926,"[{'label': 'LABEL_1', 'score': 0.9996711015701294}]"
1803087233735422304,"[{'label': 'LABEL_1', 'score': 0.9992747902870178}]"
1803086616824558004,"[{'label': 'LABEL_1', 'score': 0.9996474981307983}]"
1803080559171625447,"[{'label': 'LABEL_0', 'score': 0.9996601343154907}]"
1803053751999099227,"[{'label': 'LABEL_0', 'score': 0.9996165037155151}]"
1802927882995425655,"[{'label': 'LABEL_0', 'score': 0.9999148845672607}]"
1802913435266469901,"[{'label': 'LABEL_1', 'score': 0.9991932511329651}]"
1802903922018771318,"[{'label': 'LABEL_1', 'score': 0.9901672601699829}]"
1802887530062426323,"[{'label': 'LABEL_0', 'score': 0.9830695390701294}]"
1802881947376435701,"[{'label': 'LABEL_0', 'score': 0.9992092847824097}]"
1802859324370456747,"[{'label': 'LABEL_1', 'score': 0.7090102434158325}]"
1802841747052978381,"[{'label': 'LABEL_0', 'score': 0.9998787641525269}]"
1802813206840160365,"[{'label': 'LABEL_0', 'score': 0.9978466033935547}]"
1802789354122973486,"[{'label': 'LABEL_1', 'score': 0.9996867179870605}]"
1802789012110774352,"[{'label': 'LABEL_1', 'score': 0.9995538592338562}]"
1802776239331234180,"[{'label': 'LABEL_1', 'score': 0.9979026317596436}]"
1802739348925829556,"[{'label': 'LABEL_0', 'score': 0.9996592998504639}]"
1802733343768715771,"[{'label': 'LABEL_0', 'score': 0.9995954632759094}]"
1802700577131921747,"[{'label': 'LABEL_0', 'score': 0.999932050704956}]"
1802524050792525988,"[{'label': 'LABEL_0', 'score': 0.999832272529602}]"
1802503707944235102,"[{'label': 'LABEL_0', 'score': 0.9998660087585449}]"
1802486307991515382,"[{'label': 'LABEL_0', 'score': 0.9994611144065857}]"
1802480869933781287,"[{'label': 'LABEL_0', 'score': 0.9998836517333984}]"
1802473451699241338,"[{'label': 'LABEL_0', 'score': 0.9998682737350464}]"
1802462472172953906,"[{'label': 'LABEL_0', 'score': 0.999625563621521}]"
1802456142947262618,"[{'label': 'LABEL_0', 'score': 0.9997757077217102}]"
1802447569915887983,"[{'label': 'LABEL_0', 'score': 0.9999328851699829}]"
1802438522659381606,"[{'label': 'LABEL_1', 'score': 0.9992528557777405}]"
1802409672995181006,"[{'label': 'LABEL_0', 'score': 0.9927570223808289}]"
1802384189423063073,"[{'label': 'LABEL_0', 'score': 0.9997888207435608}]"
1802382209220841856,"[{'label': 'LABEL_0', 'score': 0.9998074173927307}]"
1802380933883969801,"[{'label': 'LABEL_0', 'score': 0.9997377991676331}]"
1802380334262063114,"[{'label': 'LABEL_0', 'score': 0.9996298551559448}]"
1802377338262319328,"[{'label': 'LABEL_0', 'score': 0.9999078512191772}]"
1802286336532963648,"[{'label': 'LABEL_0', 'score': 0.9998908042907715}]"
1802219746013634912,"[{'label': 'LABEL_1', 'score': 0.9998383522033691}]"
1802172194320970079,"[{'label': 'LABEL_0', 'score': 0.9999227523803711}]"
1802168073027297306,"[{'label': 'LABEL_0', 'score': 0.9994704127311707}]"
1802164616845291763,"[{'label': 'LABEL_1', 'score': 0.9990687966346741}]"
1802158621179994255,"[{'label': 'LABEL_1', 'score': 0.9995290040969849}]"
1802152094884897048,"[{'label': 'LABEL_1', 'score': 0.7834448218345642}]"
1802142048553775504,"[{'label': 'LABEL_1', 'score': 0.9994794726371765}]"
1802113400102592615,"[{'label': 'LABEL_0', 'score': 0.9998966455459595}]"
1801673610324590708,"[{'label': 'LABEL_0', 'score': 0.9997705817222595}]"
