id_str,sustantivos_robertuito
1815887042649477443,"['idea', 'ingresos', 'trastadas', 'jugadores', 'sobrepeso', 'socio', 'idea']"
1815886617112109413,"['minutos', 'sobrecarga', 'partidos', 'CD', 'fútbol', 'jugador', 'sobrepeso', 'competencia']"
1815876529387082059,"['dientes', 'hijo', 'runfla']"
1815857958498312322,"['ave', 'avión', 'ave', 'licra', 'cielos', 'preguntas']"
1815802226259935642,"['paso', 'tesorería', 'obesos', 'mate', 'biscochitos', 'paja', 'hermano']"
1815785386934964236,"['verdad', 'hibiki', 'sf']"
1815779998239768603,"['gordura', 'jugador']"
1815776872208429434,"['apuestas', 'nivel', 'gordura', 'olor', 'chisito', 'manos']"
1815612298578600102,[]
1815608521007792549,"['novia', 'SIDE', 'inteligencia', 'marplatenses']"
1815599164568301874,"['gordura', 'quietud']"
1815593441910276101,[]
1815576493054984648,"['chica', 'hombre', 'vez', 'survivor']"
1815568180393410936,[]
1815568176283095444,"['emoji', 'luna', 'emoji', 'riesgo', 'enfermedades', 'hipertensión', 'sobrepeso', 'obesidad', 'enfermedad', 'trastornos', 'deterioro', 'edad', 'trastorno', 'ansiedad', 'causa', 'tiempo', 'déficit', 'sueño', 'síntomas', 'círculo', 'hashtag']"
1815568173275422939,"['emoji', 'persona', 'cama', 'emoji', '  ', 'emoji', 'luna', 'emoji', 'insomnio', 'falta', 'conciliación', 'sueño', 'problemas', 'prevalencia', 'épocas', 'estrés', 'sedentarismo', 'uso', 'pantallas', 'enfermedades', 'incidencia', 'manera', 'obesidad', 'causas', 'trastornos', 'sueño']"
1815559473513009227,"['sueldazo', 'sueño']"
1815534682437550292,"['cabeza', 'parlante', ' ', 's/', 'jugadores', 'vez', 'clubes', 'jugador', 'años', 'boca', 'años', 'futuro']"
1815557413287723386,"['sobrepeso', 'problema', 'mujeres', 'hombres']"
1815548121037848875,[]
1815546187342041534,"['ganas', 'madre', 'osito', 'gordura']"
1815535123552407906,[]
1815533332454596874,"['sudor', 'grasa', 'chorizo', '100%', 'obesidad']"
1815496073231876498,"['bola', 'grasa']"
1815485744972243352,"['mundo', 'dueño', 'realidad', 'computadora', 'mundo', 'madre', 'cara', 'mano', 'boca']"
1815468766102503576,['ojos']
1815453388479623457,"['paja', 'hombre', 'gato']"
1815445750748192779,"['aviso', 'mamá', 'cindor']"
1815434396448477617,"['Dios', 'referencia', 'foquita']"
1815415424588083273,"['emoji', 'píldora', 'emoji', '  ', 'resultados', 'píldora', 'obesidad', 'adquisición', 'éxito', 'entrada', 'carrera', 'medicamentos', 'obesidad', '\n', 'salud', 'hashtag', 'obesidad', 'hashtag', 'medicamentos']"
1817896132812431412,"['obesas', 'espacio', 'confianza', 'dedos', 'tono', 'piel', 'emoji', 'tipo', 'tren', 'vez', 'cartera']"
1817895643823706453,"['canelones', 'sociedad', 'culpa']"
1817893914046566451,"['gordura', 'característica', 'persona', 'condición', 'salud', 'enfermedad']"
1817883548356939809,"['culpa', 'obesidad', 'genética', 'años', 'obesos', 'abuelo', 'materia', 'nada', 'morfi', 'valentia', 'enfermedad']"
1817820151397413114,"['kilos', 'morrón', 'boliviano']"
1817801244301259248,"['secta', 'gente']"
1817780691913896209,"['gorra', 'tetones']"
1817771216700100758,"['mujer', 'mayores', 'tema', 'kilos', 'obesidad', 'tema']"
1817768950123425843,['chavistas']
1817766816355058067,"['libertarios', 'idea', 'prosperidad', 'índices', 'obesidad']"
1817760608340550127,"['kirchos', 'entidad']"
1817757889991168184,"['minorías', 'cuenta', 'wokismo', 'obesidad', 'enfermedad', 'cuestión', 'modelo']"
1817752324426588406,"['chica', 'acné', 'mujer', 'sobrepeso']"
1817752240817312207,"['pará', 'disciplina', 'olímpíca', 'monóculo', ' ', 'monóculo', ' ', 'cara', 'monóculo', 'emoji', 'risa', 'risa', 'risa']"
1817747111976313267,"['capitulo', 'south', 'park', 'fin', 'obesidad', 'muchacha']"
1817745833481113941,"['argentina', 'basura']"
1817743619618418903,"['drama', 'hombre', 'tetón', 'tetón', 'salidas', 'gordura', 'musculatura', 'punto', 'kilos', '90', 'tetón', 'tetón']"
1817738808407838777,"['vergüenza', '\n\n', 'años', 'obesidad', 'inodoro', 'culo']"
1817688883741474953,"['bronca', 'tiempo', 'historia', 'argentina', 'semifinal', 'natación', 'años', 'bronce', 'cordobesa']"
1817738144973779235,"['donalds', 'basura', 'cadenas', 'veces', 'comentario']"
1817737663455043669,"['mucho', ' ', 'emoji', 'emoji', 'emoji', 'risa', 'emoji', ' ', 'emoji', 'risa', 'emoji', 'señora', 'hija', 'hambre', 'que', 'emoji', 'emoji', 'emoji', 'emoji', 'emoji', 'risa']"
1817737650893132062,"['envidia', 'sobrepeso', 'risa']"
1817728137012068694,"['punta', 'pies', 'sintético', 'amigos', 'sobrepeso']"
1817720111769276789,"['obesidad', 'enfermedades', 'adicciones']"
1817718756379910163,"['hambre', 'olla', 'tiempo', 'sobrepeso']"
1817716831446077451,"['barbudo', 'mina', 'testiculo', 'lado', 'nena', 'espíritu']"
1817711337419710726,"['dieta', 'obesidad', 'emoji', 'cara', 'emoji']"
1817697716761158086,"['persona', 'obesidad', 'resultado', 'desorden', 'hábitos', 'modelo', 'cara']"
1817685004551594385,"['opción', 'lado', 'niños', 'gente', 'sobrepeso']"
1817682099224055876,"['tolerancia', 'lesbianas', 'putos', 'taco', 'uñas']"
1817672949966500075,"['epidemiología', 'etiología', 'fisiopatología', 'obesidad', 'diabetes']"
1817665619531059271,"['centro', 'story']"
1817655271382286580,"['corriente', 'runfla', 'gusto', 'progres']"
1817648223122551293,['mierda']
1817641528795238541,"['obesidad', 'enfermedad']"
1817635859312640250,"['gente', 'cosas', 'JJOO', 'drogadictos', 'cuadra', 'aire', 'dioss']"
1817631306462666852,"['centro', 'story', 'resto', 'travas', 'escena', 'cena']"
1817628993253933466,['pandemia']
1817628915822907451,"['centro', 'imagen', 'story']"
1817620919231119633,['SOBREPESO']
1817620026805100557,"['hostiazo', 'cejas', 'cerbatana', 'simia', 'orca']"
1817605026736402687,"['gimnasio', 'colesterol', 'nubes']"
1817600299403460715,"['latinos', 'habitacion', 'schoolshooters', 'años']"
1817596749827207500,['uruguayo']
1817595767399309468,"['taco', 'bell', 'emoji', 'risa', 'emoji']"
1817586770743333272,"['lechones', 'ostras']"
1817585945602043972,['lesbiana']
1817575559356154055,"['mword', 'obesidad']"
1817570037445861613,"['cara', 'papada', 'gente', 'mor', 'ejemplo', 'pega']"
1817569329334063124,"['obesidad', 'juegos']"
1817565781271437693,"['forma', 'modo', 'discriminación', 'lesbiana', 'hipocresía', 'publicación']"
1817565674988011858,"['riesgo', 'problemas', 'accidentes', 'adultos', 'sobrepeso', 'hashtag', 'salud', 'hashtag', 'cardiopatías', 'negocios']"
1817556147261374555,"['p', 'sobrepeso']"
1817552261012140125,[]
1817543499329265918,"['interpretación', 'testiculos', 'obesidad', 'exceso']"
1817517273063600305,"['DJ', 'francesa', 'falta', 'éxtasis', 'apertura', 'gente', 'mierda']"
1817511304094982561,"['apertura', 'JJOO', 'personas', 'mierda', 'racismo', 'misoginia', 'intolerancia', 'judaísmo', 'obesidad', 'orientacón', 'sexual', 'parte', 'agravio', 'mundo', 'vez']"
1817484533333139527,"['judía', 'lesbiana', 'queer', 'forma', 'ceremonia', '2024', 'viernes', 'patrocinadores', 'actuación', 'miles', 'cristianos']"
1817500969334403235,[]
1817476735438315677,['sobrepeso']
1817415461094436870,"['imaginación', 'Biblia', 'hombre', 'cristianismo', 'gula', 'pecado', 'apóstoles', 'homosexualidad', 'pecado']"
1817406862121189750,"['Dios', 'hijo', 'espíritu', 'persona', 'modos', 'ceremonia', 'clausura', 'travestis', 'caja', 'meca', 'emoji', 'símbolo', 'musulmanes']"
1817405807966769152,"['travesti', 'obesidad', 'cis']"
1817405548658135485,"['razón', 'travesti', 'parodia']"
1817396732319207504,"['actuación', 'video', 'talento', 'inauguración', 'foco', 'condición', 'talento', 'artistas']"
1817388159010754886,['obesidad']
1817385613823254835,[]
1817362919408934947,"['Enfermedad', 'obesidad']"
1817361203947098346,"['obesidad', 'moda', 'estado', 'mina']"
1817333355030921342,"['cantante', 'woke']"
1817331527916925291,"['juegos', 'sinónimos', 'deporte']"
1817330496768024835,[]
1817321683654500634,"['orden', 'plantillas', 'tipo', 'veces', 'pie', 'plano', 'sobrepeso', 'adulta', 'emoji', 'revés', 'emoji', '\n', 'receta', 'hdp']"
1817316503412441187,"['PERSONA', 'U']"
1817307209715376158,"['culpa', 'personas', 'problemas', 'obesidad', 'salud', 'obesidad']"
1817306057812701229,"['accidentes', 'tránsito', 'máxima', 'sobrepeso', 'forro', 'posta', 'exclusión', 'banco', 'hospitales']"
1817279972509167700,"['inauguración', 'señora', 'kilos', 'señor', 'colectividad', 'sobrepeso', 'identidad', 'cualidades', 'ofensas']"
1817278449989398896,"['romantización', ' ', 'obesidad', 'patologías', 'tema', 'emoji', 'mano']"
1817273439029231823,"['gordo', 'hijo', 'pita', 'cabeza', 'mierda', 'mamerto']"
1817257962710147392,"['menstruar', 'chicas', 'beso']"
1817253767009694071,"['diciembre', '10', 'hilo', 'definitiva', 'obesidad', 'persona']"
1817244063449407736,"['diversidad', 'señores', 'mujer', 'señoras', 'diablo', 'cosas', 'diversidad', 'fascismo', 'colonialismo', 'igualdad']"
1817377612462707016,"['foto', 'goal', 'ig']"
1817242925925048686,"['gente', 'rulos', 'sobrepeso']"
1817236939507896522,"['cuerpos', 'atuendos', 'tema', 'armas', 'granadas', 'civiles', 'olimpíadas', 'terrorismo']"
1817236719571275786,"['físico', 'brazos', 'piernas', 'gordura', 'persona']"
1817228268963045606,"['kilos', 'cara', 'risa', 'kilos', 'muertos', 'mono']"
1817220416974266481,"['traste', 'pruebas']"
1817216024707576121,"['fealdad', 'mierda', 'atletas']"
1817208193384325211,"['deporte', 'señora', 'sobrepeso', 'emoji', 'cara']"
1817205203948421273,"['bb', 'gustos', 'gustos', 'obesos', 'estandares', 'abdominales', 'boludez', 'tw']"
1817190520340271585,"['gente', 'gordura', 'empoderamiento', 'salud', 'jaja']"
1817180256588927047,"['homosesualidad', 'obesidad', 'plano', 'lado', 'talento', 'talento']"
1817157375796670514,"['92', 'cantantes', 'mujeres', 'sobrepeso', 'inauguración', 'atletas', 'VIH', 'deportistas', 'discapacidad', 'talento', 'condición', 'occidente', 'talento', 'condición']"
1817065243308143043,"['mayoría', 'personas', 'punto', 'diabetes']"
1817058600965050555,"['asco', 'verguenza', 'espiritu', 'antetesis', 'deportes', 'circo', 'especimes', 'deporte']"
1816955930673639521,"['puesta', 'escena', 'presentación', 'seres', 'representantes', 'deporte', 'salud', 'tipo', 'cuerpo', 'nivel', 'drogadicto']"
1817040665567506505,"['dios', 'veces', 'diabetes', 'nivel', 'danip3', '\n', 'hashtag', 'paletwt', 'hashtag']"
1817035654955515954,"['insultos', 'mundo', 'palabra', 'cringe', 'pleno', '2024', 'ataque', 'corazon', 'virgen', 'twitter', 'sotano', 'mama']"
1817034276220575935,"['obesidad', 'deporte', 'blasfemia', 'transexualidad', 'olympic', 'games', 'opening', 'ceremony']"
1817001643092639934,"['los', 'tanque', ' ', 'emoji', 'risa', 'emoji', ' ', 'emoji', 'risa', 'emoji', 'emoji', 'risa', ' ', 'emoji', 'bíceps', 'flexionado', 'emoji']"
1816993403080528307,"['BOSTA', 'inauguración', 'JJOO', 'travestis', 'gente', 'problemas', 'cara', 'cima', 'deporte', 'seres', 'deportivo']"
1816991372391452876,['cosos']
1816991316061921359,"['manga', 'hijos', 'puta', 'afrenta', 'basuras']"
1816987223759421652,"['país', 'compatriotas']"
1816977715913732128,[]
1816971782668063030,"['años', 'lumbalgia', 'sobrepeso', 'estrés', 'show', 'tv', 'días', 'horario', 'espacios', 'plata', 'mundo', 'estrés', 'compromisos']"
1816971236376776933,"['merendar', 'mano', 'índice', 'derecha', 'piel', 'mano', 'índice', 'izquierda', 'tono', 'piel']"
1816968864535863595,"['parodia', 'cena', 'inauguración', 'obesidad', 'trastornos', 'auto-ridiculización', 'izquierda', 'grieta', 'día', 'vereda']"
1816967442616234183,"['obesidad', 'práctica', 'diversidad', 'efecto']"
1816960429249212573,"['verguenza', 'historia', 'mugre', 'bichos', 'musulmanes', 'verguenza', 'recreacion', 'runfla', 'cena']"
1816944264250634530,"['años', 'fracaso', 'frustración', 'años', 'decadencia', 'meses', 'kg', 'meses']"
1816943044257538094,"['obesidad', 'enfermedad', 'niveles', 'genéticos']"
1816942863995011572,"['cuenta', 'chica', 'centro', 'niña', 'publicidades', 'productos', 'azucares', 'grasas', 'final', 'gordura', 'gente', 'enfermedad']"
1816941505501888823,['obesidad']
1816928971352662316,"['anormalidades', 'agenda', 'multiculturalismo', 'diversidad', 'obesidad']"
1816904380370637120,"['descendencia', 'apellido', 'rasgos', 'color', 'piel', 'tendencia', 'obesidad', 'genotipo']"
1816901540566741007,"['triglicéridos', 'envidia']"
1816891677438586960,"['forma', 'sobrepeso', 'punto']"
1816890832449917385,"['sobrepeso', 'kilos', 'obesidad', 'punto', 'vida', 'sudor', 'ropa', 'talla', 'problemas']"
1816889303185662434,"['sobrepeso', 'vacunas']"
1816881975988490682,"['humor', 'personas', 'sobrepeso', 'video', 'yarara']"
1816881566594855415,"['misterio', 'bulling']"
1816865740420772095,[]
1816832309158416492,"['sobrepeso', 'calzones', 'chocolatada', 'kids', 'rato', 'celular']"
1816831287337853023,"['alimento', 'personas', 'asesinato', 'justicia']"
1816830131874242875,"['iesste', ' ', 'hospital', ' ', 'charla', 'prevención', 'manejo', 'patologías', 'diabetes', 'hipotiroidismo', 'obesidad', 'bailoterapia', 'presentación', 'platos', ' ', 'ensalada|']"
1816820133014163510,"['hecho', 'satisfacción', '\n', 'cabeza', 'sobrepeso', 'torta']"
1816816422103785580,"['nivel', 'grasa', 'cuerpo', 'droga', 'obesidad', 'factor', 'riesgo', 'obesidad']"
1816797872555188652,['ratas']
1816704464486547627,"['coca', 'heladera', 'escondías']"
1816699025657155631,"['cobra', 'dismorfia', 'fotos', 'highlights', 'messi']"
1816694809823739955,"['grasa', 'adoptador', 'focas', 'lacra', 'hijo', 'pu', 'tta', 'ccra']"
1816687122817941816,['ganas']
1816661469385097590,"['papelón', 'bajas', 'COVID', 'jugador', 'sobrepeso', 'retiro', 'gol', 'visitante', 'empate', 'vuelta']"
1816599791511744787,"['noticia', 'german', 'alemán', 'sobrepeso', 'bokeh']"
1816585507415163130,[]
1816571821812072601,"['ignorancia', 'cara', 'payaso', 'futbol', 'guatemala', 'vez', 'tipo', 'veces', 'lastima']"
1816567982258290848,"['servicios', 'eeuu', 'caso', 'niña', 'mundo', 'madre']"
1816566000512274526,"['propaganda', 'estado', 'resistencia', 'contingencia', 'ventajas', 'contra', 'monstruos', 'deficiencias', 'vez']"
1816546219348623506,"['marrón', 'bolita', 'cara', 'redes']"
1816532549784715662,"['chico', 'ciclista', 'redes', '1:70', 'kg', 'cuerpo', 'mujer', 'kg', 'sobrepeso', 'japon', 'mujeres', '1:60', 'kg']"
1816514964301218181,"['vrga', 'dibujo', 'sobrepeso', 'paso']"
1816510614719598900,['obesidad']
1816500605151568329,[]
1816489899828384018,"['asco', 'espejo']"
1816488431280869847,"['mamá', 'comida', '30', 'dulces', 'comida', 'familias', 'ancla']"
1816488058121842899,"['gente', 'hambre', 'obesidad', 'argentina', 'pobreza', 'carbohidratos', 'coso']"
1816478800533676121,"['riesgo', 'problemas', 'accidentes', 'adultos', 'sobrepeso', 'hashtag', 'salud', 'hashtag', 'cardiopatías', 'negocios']"
1816477319017402480,"['feriante', 'mantecol', 'leche', 'gordura', 'asesino']"
1816473875015741860,"['sobrepeso', 'margen', 'obesidad', 'kilos', 'golpe', 'dieta', 'resto']"
1816457540957351940,"['comida', 'problemas', 'obesidad']"
1816446715794178090,"['9', 'vida', 'peso', 'nene', 'pie']"
1816443937050984746,"['obesidad', '\xa0\xa0', 'revisión', '\n\n ', '|']"
1816329335424389384,"['pasado', 'comida']"
1816321669331337591,['sobrepeso']
1816308737595838737,"['dolor', 'fútbol', 'hijos', 'pelota', 'panza', 'partido']"
1816292712301072635,['ojo']
1816291880717443426,"['visualizaciones', 'mexicanos', 'futbol', 'pantalla']"
1816289278378353087,"['CD', 'DT', 'cagadas', 'jugador', 'sobrepeso', 'm.', 'invento', '9', '9', 'lugar']"
1816282580334870631,"['BOA', 'CONSTRICTORA', 'SNAKE']"
1816279711116349945,"['exceso', 'gente', 'sobrepeso', 'lesbianas']"
1816262977193955575,['vez']
1816258546872262986,"['oración', 'manos', 'oración', 'emoji', 'ondas', 'hija', 'vesícula', 'urgencia', ' ', 'riesgo', 'obesidad', 'DIOS', 'BENDIGA', 'oración']"
1816251979209007258,"['anuncios', 'wtp', 'cama', 'compu', 'dios', 'morsa', 'cama', 'DIA', 'LLUVIA', 'hijos', 'puta']"
1816244066390036926,"['entidad', 'días']"
1816239012958580940,"['obesidad', 'base', 'masa', 'punto']"
1816212890619179309,"['muros', 'cuero', 'odio']"
1816208772588507622,"['camara', '40%']"
1816190928077603032,"['diferencia', 'obesidad', 'parte', 'vida', 'forma', 'conjeturas', 'par', 'fotos']"
1816189023699992688,"['simio', 'puto']"
1816168571262681117,"['sobrepeso', 'pretemporada', 'gallego', '20']"
1816158394354393479,"['vida', 'delegación', 'aberración', 'parte', 'papelon']"
1816157050759418314,"['estado', 'asco']"
1816149071553351761,"['tipo', 'idea', 'obesidad', 'enfermedad', 'peso', 'idioma', 'metabolismos']"
1816140333798842674,"['chile', 'país', 'desarrollo', 'izquierda', 'televisión', 'orda', ' ', 'voz', 'gatitas', 'extensiones']"
1816133547586941312,"['rugby', 'vez', 'años', 'rugby', 'locura']"
1816112087061438772,"['peso', 'asfalto', 'ruta', 'culpa', 'sobrepeso', 'camiones']"
1816109162972987568,"['obesidad', 'enfermedad', 'gobierno']"
1819221116700811751,"['periodistas', 'trlos', 'monopolio', 'comunicación', 'pautas', 'redes', 'credibilidad', 'pauta', 'mercado']"
1819197613452689714,"['derechos', 'ministerio', 'mujer', 'persona', 'sobrepeso', 'puto', 'gente', 'planes', 'infierno']"
1819175203030565006,"['padrino', 'obesidad', 'persona', 'grado', 'autismo']"
1819171336750592045,"['mujer', 'bestialidad', 'señora', 'patriarcado', 'mujeres', 'maricones', 'tacones']"
1819169048338342275,"['momento', 'señora', 'dragqueens', 'juegos', 'disciplina', 'esfuerzo', 'deportista']"
1819155854102614282,"['gata', 'alimento']"
1819135396699131979,"['manía', 'propaganda', 'colores', 'arco', 'iris', 'pañales', 'tela', 'color', 'agenda', 'niño']"
1819131942358638839,"['épocas', 'sobrepeso']"
1819131083658875148,"['momento', 'gato', ' ', 'emoji', 'corazones', ' ', 'cara', 'ojos', 'corazón', 'emoji', ' ', 'emoji', 'corazón', 'emoji', ' ', 'corazones', 'emoji', ' ', 'emoji', 'gato']"
1819124052889686163,"['biologia', 'huevo', 'peleitas', 'progres', 'conservas']"
1819097968475361382,"['monumento', 'gordura']"
1819067187237355644,"['pedo', 'obesidad']"
1819066763969286584,"['mina', 'sobrepeso', 'twittero', 'cielo', 'milagro']"
1818753880056062145,"['gorda', 'kilos', 'maquillaje', 'canon', 'belleza', 'prostitutas', 'tuberculosis']"
1819065303357063196,"['kg', 'obesidad', 'tipo', 'tipo', 'kg', 'estudios', 'candidata', 'manga', 'dieta', 'semanas']"
1819061734037918064,"['años', 'ida', 'shit', 'foto', 'foto', 'hipotiroidismo', 'resistencia', 'insulina', 'diabetes', 'obesidad']"
1819060364765810705,"['momento', 'discursos', 'gente', 'obesidad', 'error', 'persona']"
1819056036462186582,"['foto', 'viaje', 'promo', 'gimnasio', 'foto', 'años', 'meses', 'diferencia', 'sobrepeso']"
1819053971547308422,"['años', 'sobrepeso', 'épocas', 'presión', 'métodos', 'triple']"
1819050561095803075,"['sobrepeso', 'moda', ""00's"", 'tiro', 'delgadez', 'emprendimientos', 'talle', 'hilos', 'cuerpos', 'BAILAR', 'girliee']"
